Thành phần chính của phở là gì	Nó cũng là một thành phần được sử dụng trong nấu nước dùng cho món phở của người Việt Nam .	false
Thứ tiếng nào là ngôn ngữ chính thức ở Indonesia	Có khoảng 16 ngôn ngữ bản địa, trong đó tiếng Tetum (ngôn ngữ chính thức), Galole, Mambae và Kemak được nhiều người sử dụng nhất. Ngoài ra, tiếng Bồ Đào Nha (ngôn ngữ chính thức), tiếng Indonesia, tiếng Anh cũng được sử dụng.	false
Miền Bắc nước ta hiện có tất cả bao nhiêu tỉnh/thành phố	Miền Bắc Việt Nam nằm ở phía trên cùng của lãnh thổ Việt Nam, có khí hậu ... chia làm 3 vùng lãnh thổ, và Miền Bắc Việt Nam có 25 tỉnh, thành.	true
Quốc huy Việt Nam do họa sĩ nào sáng tác	Bùi Trang Chước là một họa sĩ nổi tiếng, ông được xem như một vị thầy của hội họa Việt Nam. Bùi Trang Trước sáng tác khoảng 1000 tác phẩm về tem thư, quốc huy, tiền hay huân, huy chương, trong đó tác phẩm nổi tiếng nhất là "Quốc huy Việt Nam. Những tác phẩm của ông được trưng bày tại Trung tâm Lưu trữ Quốc gia III.	true
lý quang diệu làm thủ tướng singapore trong khoảng thời gian nào	Trong cuộc tổng tuyển cử năm 1959 , Đảng Hành động Nhân dân ( PAP ) giành được quyền lực với 43 trong số 51 ghế trong Quốc hội và Lý Quang Diệu trở thành Thủ tướng đầu tiên của Singapore .	false
Tổng thư ký ASEAN hiện nay là người nước nào	Tổng Thư ký Hiệp hội các quốc gia Đông Nam Á hay còn gọi là Tổng thư ký ASEAN là một chức vụ luân phiên giữa 10 nước thành viên và được thông qua trong Hội nghị thượng đỉnh ASEAN. Nhiệm kỳ của Tổng thư ký ASEAN là 5 năm, không gia hạn và nặng tính nghi lễ và hành chính.	false
giám đốc công an của tỉnh Bắc Giang là ai	Tô Ân Xô là Thiếu tướng Công an nhân dân Việt Nam . Ông hiện giữ chức vụ Giám đốc Công an tỉnh Bắc Giang .	true
quê của Lý Quang Diệu	Lý Quang Diệu chào đời trong một nhà lều rộng và thoáng tại số 92 đường Kampong Java , Singapore . Ngay từ khi còn bé , văn hoá Anh đã có ảnh hưởng đậm nét trên Lý , một phần là do ông nội , Lý Vân Long , đã cho các con trai của mình hấp thụ nền giáo dục của Anh .	true
Tờ báo đầu tiên của nước ta xuất bản bằng chữ Quốc ngữ	Tiếp đó, ông được F. H. Schneider mời hợp tác và in ấn tờ Đại Nam đồng văn nhật báo xuất bản bằng chữ Hán (Tờ báo hàng ngày của nước Đại Nam chung một văn tự).	false
Ngày dài nhất và đêm ngắn nhất ở bán cầu Bắc là ngày	Định nghĩa một: Tại Bắc bán cầu, ngày hạ chí là ngày mà khoảng thời gian ban ngày dài nhất và thời gian ban đêm ngắn nhất. Thời gian này thông thường rơi vào ngày 21 tháng 6 hoặc 22 tháng 6. Khi đó tại Nam bán cầu thì khoảng thời gian ban ngày lại là ngắn nhất. Tuy nhiên cách định nghĩa này có phần không rõ ràng do độ nghiêng lớn nhất của trục quay Trái Đất là xấp xỉ 23,45° nên đối với những người quan sát ở các vĩ độ cao hơn 66,55° vĩ bắc sẽ thấy thời gian ban ngày trong những ngày cận kề trước và sau ngày hạ chí ở nửa bán cầu này có thể kéo dài đến 24 h (Xem thêm ban ngày vùng cực và đêm trắng để biết thêm chi tiết). Ngược lại, ở Nam bán cầu, đối với những người quan sát ở các vĩ độ cao hơn 66,55° vĩ nam sẽ thấy thời gian ban đêm trong những ngày cận kề với ngày hạ chí ở Bắc bán cầu có thể kéo dài đến 24 h (Xem thêm ban đêm vùng cực để biết thêm chi tiết). Do vậy không thể biết chính xác ngày nào là ngày hạ chí theo kiểu định nghĩa này.	true
Châu lục nào có ít dân số nhất thế giới	Ghi chú: Không có giải vô địch năm 2008 – Quần đảo Solomon được tự động lựa chọn như là đội tuyển tôt nhất châu lục tham dự Giải vô địch thế giới)	false
Nước nào có lãnh thổ liền nhau lớn nhất trong lịch sử nhân loại	Nhưng có thể nói rằng , lịch sử kiến trúc phản ánh sự phát triển chung của lịch sử nhân loại .	false
Tôn giáo được thịnh hành nhất thời nhà Lý là tôn giáo nào	Giáo sĩ là các nhà lãnh đạo chính thức trong một số tôn giáo nhất định. Vai trò và nhiệm vụ của giáo sĩ tùy thuộc các truyền thống tôn giáo khác nhau nhưng thường liên quan đến việc chủ trì các nghi lễ đặc biệt hay giảng dạy các giáo lý và thực hành tôn giáo.	false
Việt Nam hoàn toàn thống nhất vào ngày tháng năm nào	Vào ngày 3 tháng 5 năm 1978, sau khi hoàn toàn thống nhất đất nước, đồng đã được thống nhất. 1 đồng mới bằng 1 đồng Việt Nam Dân chủ Cộng hoà bằng 0,8 Đồng Giải phóng.	false
Dinh Thống Nhất – là công trình kiến trúc do ai thiết kế	Nhà thờ Bảo Lộc được xây dựng từ năm 1994, khánh thành năm 1999, theo đồ án thiết kế của kiến trúc sư Ngô Viết Thụ (Khôi nguyên La Mã - Prix de Rome), với sự tham gia thực hiện đồ án của kiến trúc sư Nguyễn Hồng Sơn. Theo các nhà nghiên cứu lịch sử kiến trúc Việt Nam, thì nhà thờ Bảo Lộc là công trình cuối cùng của kiến trúc sư Ngô Viết Thụ (tác giả của đồ án thiết kế dinh Độc Lập - tức dinh Thống Nhất - một di tích quốc gia đặc biệt tại thành phố Hồ Chí Minh).	false
Cầu đi bộ Ninh Kiều khánh thành vào năm nào	Trong Thiếu Lâm Hồng gia thường có câu: "ổn mã ngạnh kiều" 穩馬硬橋, "trường kiều đại mã"长橋大馬, "đoản kiều tiểu mã" 短橋小馬, tạm dịch là "ngựa vững cầu cứng, ngựa lớn cầu dài, ngựa nhỏ cầu ngắn", nghĩa là bộ tấn vững chãi đòn tay rắn chắc, đòn tay dài với bộ tấn rộng thấp, đòn tay ngắn với bộ tấn nhỏ hẹp và cao (cao mã).	false
Nước nào có GDP đầu người cao nhất thế giới	Dù Trung Quốc có tốc độ tăng trưởng kinh tế ngoạn mục, song tốc độ tăng trưởng GDP bình quân đầu người lẫn tốc độ tăng trưởng GDP tuyệt đối chưa phải là cao nhất thế giới.	false
Christopher Columbus là người nước nào	Không giống như người anh cột chèo, Hoàng thân Daniel, Christopher không có bất cứ nhiệm vụ hay tước vị hoàng gia nào, bởi vì thành viên của Hoàng gia Thụy Điển phải mang quốc tịch Thụy Điển. Do đó, Christopher vẫn sẽ tiếp tục công việc kinh doanh của mình trong lĩnh vực tài chính. Cặp đôi dự định sẽ tiếp tục sống ở New York.	false
Thành phố nào là thủ đô của Uzbekistan	Ngày nay, là thủ đô của nước Uzbekistan độc lập, Tashkent vẫn là nơi cư ngụ của nhiều dân tộc, tuy người Uzbek vẫn chiếm số đông. Năm 2009, thành phố chào mừng 2.200 năm lịch sử.	true
Sông nào dài nhất Peru	Các chi lưu của sông Amazon có chiều dài lớn hơn , có dòng chảy lớn hơn nhiều , và có độ dốc nhỏ hơn khi ra khỏi khu vực " sierra " . Các sông đổ vào hồ Titicaca thường có chiều dài ngắn và có dòng chảy lớn . Các sông dài nhất chảy qua lãnh thổ Peru là Ucayali , Marañón , Putumayo , Yavarí , Huallaga , Urubamba , Mantaro , và Amazon .	true
Vương Quốc Anh tiếp giáp với nước nào	Từ suốt thế kỷ 17 và 18 vương quốc Anh đã chiếm cứ những tiểu vương quốc Ấn Độ khiến quân đội Anh và Miến buộc phải giáp mặt ở biên giới Ấn-Miến. Vì đường biên giới không được phân định rõ rệt nên việc va chạm tiến tới gây hấn và hai nước khai chiến vào năm 1823 .	false
Nhận xét nào sau đây đúng về thành phố Huế	Sau khi Việt Nam thống nhất (tháng 4 năm 1975), Trần Vàng Sao xung phong về quê công tác nhưng không được chấp nhận; ông tự trở lại Huế làm liên lạc ở xã, sau đó được bố trí công tác tại Phòng Văn hóa thành phố Huế rồi được điều về làm liên lạc ở xã Hương Lưu (nay là phường Vỹ Dạ), Huế cho đến khi nghỉ hưu năm 1984. Hiện ông đang sống tại thành phố Huế.	false
Chiến dịch Điện Biên Phủ bắt đầu diễn ra vào ngày tháng năm nào	Cuộc hành quân Castor là chiến dịch quân sự do Pháp phát động từ 20 đến 22 tháng 11 năm 1953, ngay trước khi Chiến dịch Điện Biên Phủ diễn ra. Quân đội Liên hiệp Pháp cho quân nhảy dù chiếm khu lòng chảo Điện Biên Phủ để thiết lập Tập đoàn cứ điểm phòng ngự tại đây.	false
Nón quai thao còn có tên gọi là gì	Người Việt còn dùng nhiều loại nón như nón lá, nón quai thao.	false
Người ta quy định lấy kinh tuyến ở kinh độ bao nhiêu làm đường chuyển ngày	Trái đất có tất cả 360 đường kinh tuyến kinh tuyến gốc = 0 độ kinh, kinh tuyến gốc đi qua vùng Grin-uýt ở ngoại ô thủ đô Luân Đôn nước anh	false
Hy Lạp có lãnh thổ tiếp giáp quốc gia nào	Lãnh thổ nền văn minh Hy Lạp thời kỳ đầu bao gồm Hy Lạp ngày nay và các đảo thuộc biển Aegaeum và vùng Tây Tiểu Á.	false
diện tích Madagascar là bao nhiêu	Madagascar , tên chính thức là nước Cộng hoà Madagascar ( phiên âm tiếng Việt : Ma-đa-ga-xca ; ; ) và trước đây gọi là nước Cộng hoà Malagasy , là một đảo quốc trên Ấn Độ Dương , ngoài khơi bờ biển đông nam bộ của đại lục châu Phi . Quốc gia bao gồm đảo Madagascar cũng nhiều đảo ngoại vi nhỏ hơn . Sau khi vỡ ra từ siêu lục địa Gondwana , Madagascar tách khỏi Ấn Độ khoảng 88 triệu năm trước , khiến các loài thực vật và động vật bản địa tiến hoá tương đối cô lập .	false
Loài chim nào hiện giờ nằm trong danh sách quý hiếm ở Việt Nam	Chim Công ở Việt Nam hiện được cho là có nguồn gốc, xuất xứ lâu đời từ Trung Quốc, chúng còn được gọi là hay còn gọi là công Trung Quốc hoặc công má vàng, hay công xanh Việt Nam hay công Việt Nam (vì Việt Nam chỉ có phân loài này) hoặc công nội (để phân biệt với các giống chim công nhập ngoại từ Ấn Độ) hay còn gọi đơn giản là chim công, khổng tước, công má vàng, công lục. Chim công Việt Nam đang nằm trong Sách đỏ, thuộc nhóm 1B, thuộc diện rất quý hiếm.	true
Công trình Thế miếu trong Hoàng thành Huế có chức năng gì	Nguyên ở nơi này trước kia là miếu thờ ông Nguyễn Phúc Côn, thân sinh vua Gia Long gọi là tòa Hoàng Khảo Miếu. Đến năm Minh Mạng thứ 2 (1821), Hoàng Khảo Miếu được dời lùi về phía bắc khoảng 50 m để dành vị trí xây tòa Thế Tổ Miếu thờ vua Gia Long và Hoàng hậu. Miếu được xây dựng trong 2 năm (1821-1822), ban đầu chỉ dành để thờ Thế Tổ Cao Hoàng Đế (vì thế mới có tên gọi Thế Tổ Miếu) nhưng về sau trở thành nơi thờ tất cả các vị vua của triều Nguyễn.	true
Thủ tướng thứ 5 của nước ta là ai	Huỳnh Đảm ( từ 9/1/2008 ) ( tại Hội nghị lần thứ 5 Uỷ ban TW MTTQ Việt Nam ( khoá IV )	false
Mất bao nhiêu ngày để đi vòng quanh trái đất	Đôi khi những người hành hương trong khu vực cũng đi vòng quanh hồ. Przhevalsky ước tính phải mất khoảng 8 ngày đi ngựa hay 15 ngày đi bộ để có thể đi vòng quanh hồ, nhưng những người hành hương nói rằng phải mất khoảng 18 ngày trên lưng ngựa hay 23 ngày đi bộ để đi vòng quanh hồ	false
Việt Nam nằm ở đới khí hậu nào	Khí hậu ôn đới mang tính chất trung gian giữa khí hậu đới nóng & khí hậu đới lạnh.	false
Thủ đô của Cộng hòa Czech hiện là thành phố nào	Một nghiên cứu của Robert Palmer năm 2004 cho thấy việc được chọn là Thủ đô Văn hóa châu Âu là chất xúc tác cho sự phát triển văn hóa và biến đổi của thành phố. Tầm ảnh hưởng và sự phát triển văn hóa-xã hội của thành phố được chọn hiện cũng được xem xét trong việc lựa chọn thành phố là Thủ đô Văn hóa châu Âu.	false
Vua Mai Hắc Đế từng chọn vùng đất nào làm kinh đô	Trong quá khứ, Ava là kinh đô của nước Myanma từ năm 1364 đến năm 1841. Người Miến chọn Ava làm kinh đô vào năm 1364 vì kinh đô trước đó là Pagan đã bị quân Nguyên Mông tàn phá và kinh đô tiếp theo ở Sagaing đã rơi vào tay người Shan do người Miến bị suy yếu sau cuộc tấn công của Mông Cổ. Vương quốc Ava được thành lập. Ở Ava, văn hóa Pagan đã được khôi phục và phát triển rực rỡ cho đến năm 1527 khi thành phố bị người Shan tấn công. Trong suốt lịch sử tồn tại của mình, vương quốc Ava luôn xung đột với những người Shan từ phía Bắc. Năm 1555, vương quốc Ava bị một vương quốc khác của người Miến ở phía Nam từ Taungoo chinh phục. Sự thống nhất này tạo điều kiện hình thành đế quốc Miến thứ hai do vua Tabinshwehti lập nên. Năm 1752, người Môn nổi dậy chống lại ách thống trị của người Miến và đã tấn công hủy diệt Ava. Alaungpaya, người sáng lập triều Konbaung và đế quốc Miến thứ ba đã đẩy lùi người Môn và lấy lại được thành phố, và tiếp tục chọn Ava làm kinh đô. Thời vua Bodawpaya, kinh đô ở nơi khác. Song đến thời vua kế tiếp, Ava lại được chọn làm kinh đô từ năm 1823. Năm 1841, một trận động đất đã tàn phá Ava. Kể từ đó, Ava không còn được chọn làm kinh đô nữa. Năm 1939, một trận động đất khác đã tàn phố cung điện cũ.	false
Bộ phim "Làng Vũ Đại ngày ấy" dựa trên các tác phẩm nào của nhà văn Nam Cao	Làng Vũ Đại ngày ấy là một bộ phim nổi tiếng được xếp vào hàng những tác phẩm kinh điển của nền điện ảnh Việt Nam thế kỷ 20. Phim được sản xuất năm 1982 bởi đạo diễn, NSND Phạm Văn Khoa. Cùng với phim "Chị Dậu" (1980) cũng được đạo diễn bởi NSND Phạm Văn Khoa thì "Làng Vũ Đại ngày ấy" được đánh giá là 2 trong số ít các tác phẩm điện ảnh Việt Nam đạt được thành công lớn về nhiều mặt khi khắc họa cuộc sống nông thôn cũng như nhiều tầng lớp khác nhau trong xã hội thực dân nửa phong kiến của Việt Nam trước Cách mạng Tháng tám (1945). Phim "Làng Vũ Đại ngày ấy" dù là một tác phẩm điện ảnh chuyển thể từ các tác phẩm văn học vốn đã nổi tiếng trước đó của nhà văn Nam Cao (gồm "Sống mòn", "Chí Phèo" và "Lão Hạc") nhưng đạo diễn Phạm Văn Khoa vẫn cho thấy cá tính sáng tạo và đột phá trong nghệ thuật dựng phim của ông.	true
Tỉnh duy nhất không có thành phố nào trực thuộc ở nước ta là gì	Hiện nay , Việt Nam có 5 thành phố trực thuộc tỉnh không có xã nào là Hạ Long , Sóc Trăng , Đông Hà , Huế , Thủ Dầu Một .	false
Park Hang Seo sinh năm bao nhiêu	Hải Dương có 4 cầu thủ là Phạm Đức Huy ( sinh năm 1995 , ở xã Đoàn Tùng , Thanh Miện ) , Vũ Văn Thanh ( sinh năm 1996 , tại xã Tứ Cường , Thanh Miện ) , Nguyễn Văn Toàn ( sinh năm 1996 , phường Thạch Khôi , TP Hải Dương ) và Nguyễn Trọng Đại ( sinh năm 1997 , xã Cẩm Điền , Cẩm Giàng ) trong đội tuyển U23 Việt Nam giành Huy chương bạc Giải vô địch bóng đá U-23 châu Á 2018 dưới thời huấn luyện viên Park Hang-seo.	false
nước nào nhỏ nhất thế giới	Nauru ( phát âm ) , tên chính thức là nước Cộng hoà Nauru , là một đảo quốc tại Micronesia thuộc Nam Thái Bình Dương . Với 9.378 cư dân sống trên một diện tích , Nauru là quốc gia nhỏ nhất tại Nam Thái Bình Dương , nhỏ thứ ba trên thế giới về diện tích , chỉ sau Thành Vatican và Công quốc Monaco , và là đảo quốc nhỏ nhất trên thế giới .	false
Quân đội Hoa Kỳ gồm những lực lượng nào	Lực lượng Dã chiến I , Việt Nam , còn gọi là Quân đoàn I Dã chiến , Việt Nam ( tiếng Anh : " I Field Force , Vietnam " - I.FFV ) là lực lượng cấp quân đoàn của lực lượng Quân đội Hoa Kỳ và đồng minh tại Việt Nam trong thời gian chiến tranh Việt Nam .	false
Tên thủ đô của Thổ Nhĩ Kỳ	Tên thủ đô của Thổ nhĩ Kỳ là Ankara	true
Đội bóng đầu tiên vô địch World Cup trong lịch sử	Trận khai mạc World Cup 1970 giữa chủ nhà Mexico và Liên Xô. Đội bóng Xô viết là đội đầu tiên trong lịch sử World Cup thay người trong trận đấu. Liên Xô dễ dàng vượt qua vòng bảng, nhưng thua ở tứ kết trước Uruguay ở hiệp phụ. Đó là lần cuối cùng Liên Xô vào đến tứ kết một World Cup.	false
ai là phó bí thư thành ủy hiện tại của Hà Nội	Ông hiện là Uỷ viên Ban Thường vụ Thành uỷ , Phó Bí thư Thành uỷ Hà Nội khoá thứ XVI nhiệm kỳ 2015 – 2020 .	true
Hiệp định đối tác xuyên Thái Bình Dương được ký kết ở đâu	Hoa Kỳ cho là TPP sẽ làm giảm việc buôn bán những loài nguy cấp , giải quyết nạn đánh cá quá độ tại những nước thành viên .	false
Thanh Thánh Tổ trị vì trong bao nhiêu năm	Thanh Thánh Tổ ( chữ Hán : 清聖祖 ; 4 tháng 5 năm 1654 – 20 tháng 12 năm 1722 ) , Hãn hiệu Ân Hách A Mộc Cổ Lãng hãn , Tây Tạng tôn vị Văn Thù Hoàng đế , là vị Hoàng đế thứ tư của nhà Thanh và là Hoàng đế nhà Thanh thứ hai trị vì toàn cõi Trung Quốc , từ năm 1662 đến năm 1722 .	true
Mali từng bị thực dân phương Tây nào xâm chiếm	Đất rừng phương nam là tiểu thuyết của nhà văn Đoàn Giỏi viết về cuộc đời phiêu bạt của cậu bé tên An. Bối cảnh của tiểu thuyết là miền Tây Nam Bộ, Việt Nam vào những năm 1945, sau khi thực dân Pháp quay trở lại xâm chiếm Nam Bộ.	false
Cơ quan quyền lực nhất của nhà nước ta	Quốc hội là cơ quan đại biểu cao nhất của nhân dân, cơ quan quyền lực Nhà nước cao nhất của nước Cộng hòa xã hội chủ nghĩa Việt Nam.	true
Đơn vị tiền tệ của Na Uy là	Krone Na Uy là đơn vị tiền tệ của Na Uy (dạng số nhiều là "kroner"). Một krone gồm 100 "øre" (tương đương xu). Mã ISO 4217 là "NOK", nhưng chữ địa phương viết tắt thông thường là "kr".	true
Ai là trạng nguyên cuối cùng trong sử Việt	Do đó Trịnh Huệ là vị trạng nguyên cuối cùng của chế độ khoa cử nước ta thời phong kiến.	true
Ngoài kiệt tác Truyện Kiều, đại thi hào Nguyễn Du còn để lại tác phẩm nổi tiếng nào	Thúy Kiều là một nhân vật nổi tiếng trong tác phẩm "Truyện Kiều" của Đại thi hào Nguyễn Du , và là một nhân vật có thật trong lịch sử Trung Quốc. Thúy Kiều tên đầy đủ là Vương Thúy Kiều.	false
Hy Lạp giáp với những nước nào	Đường biên của Hy Lạp dài 1.228 km , giáp với Albania 282 km , Cộng hoà Macedonia 228 km , Bulgaria 494 km , Thổ Nhĩ Kỳ 206 km	true
Bà Nguyễn Thị Duệ lấy tên là gì khi cải trang thành nam giới đi thi	Sau khi Thị Kính kể lể đầu đuôi, cha mẹ chồng vẫn ngờ rằng Thị Kính có âm mưu giết chồng, bắt Thiện Sĩ phải bỏ vợ. Thị Kính phải trở về nhà cha mẹ mình, quyết định xuất gia đi tu. Bà cải trang thành một người nam giới, trốn nhà đến chùa xin đi tu, lấy pháp danh là Kính Tâm.	false
50 ngôi sao trên cờ Liên bang Mỹ tượng trưng cho điều gì	Quốc kỳ Syria (; ) do ba hình chữ nhật nằm ngang song song màu đỏ, trắng và đen hợp thành, giữa dải màu trắng có hai ngôi sao năm cánh màu lục. Bốn màu đỏ, trắng, đen và lục là màu sắc của Pan-Arabia. Màu đỏ trên quốc kỳ tượng trưng cho lòng dũng cảm, màu trắng tượng trưng cho sự thuần khiết và khoan hồng, độ lượng, màu đen tượng trưng cho thắng lợi mà Mohammed đã giành được, màu lục là màu tốt lành mà con cháu của Mohammed yêu thích, sao năm cánh tượng trưng cho cách mạng Ả Rập tất thắng. Năm 1958, khi Syria và Ai Cập hợp lại thành lập "Cộng hòa Ả Rập Thống nhất", đã chế định lá cờ ba màu đỏ, trắng và đen; chính giữa nền cờ có 2 ngôi sao năm cánh màu lục. Sau đó, hình vẽ trên lá cờ ba màu nhiều lần thay đổi. Cho đến nay năm 1981, chính phủ Syria ra quyết định khôi phục lá cờ ba màu đỏ, trắng và đen, có hai ngôi sao năm cánh màu lục làm quốc kỳ.	false
Sông Hồng chảy qua địa phận tỉnh nào	Nam Trực là một huyện của tỉnh Nam Định. Huyện Nam Trực nằm ở cửa ngõ phía nam thành phố Nam Định, phía bắc tiếp giáp thành phố Nam Định, phía nam giáp huyện Trực Ninh, phía đông giáp huyện Vũ Thư (tỉnh Thái Bình), phía tây giáp huyện Vụ Bản và huyện Nghĩa Hưng, có sông Hồng và sông Đào chảy qua.	false
Quy Nhơn từng là đất của ai	Quy Nhơn được hình thành từ rất sớm thuộc vùng đất đàng trong xứ Thuận Quảng : cách đây trên 400 năm đã xuất hiện phủ Quy Nhơn . Mảnh đất này đã có lịch sử hình thành phát triển cùng với nền văn hoá Chămpa từ thế kỷ 11 , dưới triều đại nhà Tây Sơn và cảng Thị Nại từ đầu thế kỷ 18 .	true
zalo thành lập năm nào	Tháng 12/2012 , Zalo chính thức ra mắt , đi theo mô hình mobile-first và nhanh chóng thu hút được một lượng lớn người dùng Việt Nam nhờ việc sản phẩm hoạt động tốt , ổn định trên hạ tầng mạng Việt Nam .	true
Ông tổ nghề đúc sung thần công của Việt Nam là ai	Súng thần công ở Việt Nam được cho là xuất hiện vào thời nhà Hồ, do Hồ Nguyên Trừng sáng chế và cải tiến. Ông đã sử dụng loại súng này trong cuộc kháng chiến chống quân Minh. Sau khi nhà Hồ sụp đổ, ông bị bắt sang Trung Quốc và được vua Minh sử dụng để chế tạo loại súng này. Hồ Nguyên Trừng được coi là cha đẻ của súng thần công Việt Nam	true
Đất nước có lãnh thổ rộng nhất châu Phi mà không tiếp giáp với biển	Đây là quận nội thành duy nhất của thành phố Đà Nẵng không tiếp giáp với biển.	false
Đảo Big Major thuộc quần đảo Bahamas đình đám có tên gọi khác là gì	Ở quần đảo Trường Sa, đảo Trường Sa Lớn còn có tên gọi khác trong tiếng Anh là Horsburgh's Storm Island, vốn cũng là do Horsburgh đặt.	false
con người đã khám phá được bao nhiêu phần của vũ trụ	Chuyến bay thành công của Belka và Strelka vào vũ trụ đã có vai trò hết sức quan trọng trong việc đưa con người lên vũ trụ. Nó đã khẳng định rằng, con người hoàn toàn có thể bay vào vũ trụ. Một năm sau đó, Liên Xô đã phóng thành công tàu vũ trụ Phương Đông, đưa nhà du hành Yuri Alekseievich Gagarin vào không gian vũ trụ. Trong chuyến bay của Belka và Strelka, các nhà khoa học đã thu thập được những dữ liệu quan trọng về sự tác động của không gian vũ trụ lên hệ thống sinh lý, sinh hóa, di truyền và tế bào học của động vật (bao gồm cả động vật có vú) và thực vật.	false
Luật trẻ em đươc thông qua vào ngày tháng năm nào	Tổng cộng 28 đại biểu Quốc hội Việt Nam khóa 14 đã không biểu quyết thông qua Luật An ninh mạng vào ngày 12 tháng 6 năm 2018.	false
Tỉnh nào có diện tích lớn nhất khu vực Đông Nam Bộ	Diện tích đất lâm nghiệp của Xuyên Mộc khoảng 14.757 ha, chiếm khoảng 42% tổng diện tích đất có rừng toàn tỉnh. Khu bảo tồn thiên nhiên Bình Châu Phước Bửu với diện ­tích 11.290 ha là khu rừng nguyên sinh có giá trị lớn mà thiên nhiên ban tặng cho Bà Rịa – Vũng Tàu. Hội tụ tại đây là những động vật, thực vật quư và hiếm của cả khu vực Đông Nam bộ.	false
Hành tinh nào trong hệ mặt trời có cấu tạo giống trái đất nhất	Trái Đất là một hành tinh đất đá, có nghĩa là nó có cấu tạo đất đá cứng, khác với những hành tinh khí khổng lồ như Sao Mộc. Trái Đất là hành tinh lớn nhất trong bốn hành tinh đất đá của hệ Mặt Trời, về cả kích thước và khối lượng. Trong bốn hành tinh này, Trái Đất có độ đặc lớn nhất, hấp dẫn bề mặt lớn nhất, từ trường mạnh nhất, tốc độ quay nhanh nhất. Và đồng thời nó cũng là hành tinh đất đá duy nhất mà các mảng kiến tạo còn hoạt động.	false
Quốc gia nào rộng thứ nhì Trung Đông	Mọi thủ đô tại Trung Đông và Bắc Phi đều nằm trong phạm vi hai giờ bay từ Jeddah , khiến nơi đây trở thành trung tâm thương nghiệp lớn thứ nhì Trung Đông sau Dubai .	false
Phan Văn Khải là thủ tướng thứ mấy của nước Việt Nam	Ngày 19/05/2004 , Chính phủ nước Cộng hoà Xã hội Chủ nghĩa Việt nam ( Chính phủ Việt Nam ) và Chính phủ nước Cộng hoà Hungary đã ký Hiệp định Hợp tác Kinh tế giữa hai quốc gia . Đây là kết quả của các cuộc trao đổi trước đó giữa thủ tướng Phan Văn Khải và thủ tướng Ferenc Gyurcsány .	false
Ai là vị vua cuối cùng của triều Lý	Lý Huệ Tông và Thuận Trinh Hoàng hậu có hai con gái, người em tên là Lý Thiên Hinh, được phong là "Chiêu Thánh công chúa", tháng 10 năm 1224 được lập làm Hoàng thái tử. Lý Huệ Tông xuất gia ở chùa Chân Giáo trong đại nội, Chiêu Thánh lên ngôi, tức Lý Chiêu Hoàng, mới 7 tuổi.	false
